CloseTime,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume,QuoteVolume
1676376000,2885168,2885679,2883414,2884960,1.44175593,4158123.2353522
1676376900,2884587,2888340,2883846,2885427,13.68261572,39487070.36941866
1676377800,2884837,2888342,2884836,2886073,7.94895291,22942590.45049311
1676378700,2886557,2890199,2884634,2885200,16.00327985,46220120.02905993
1676379600,2885200,2893470,2885000,2888835,29.72728836,85863136.58993632
1676380500,2888108,2890850,2886965,2889365,10.8423035,31323314.97958531
1676381400,2889365,2891381,2881270,2885000,61.86995109,178629790.3963865
1676382300,2885001,2889604,2855000,2874000,301.71590166,867172497.7199726
1676383200,2874000,2880373,2871523,2876458,25.03867584,72017133.39061707
1676384100,2876464,2878524,2868000,2870712,26.68927588,76659148.11065194
1676385000,2871496,2879212,2871496,2875282,30.11066322,86590791.42805548
1676385900,2874421,2892222,2873450,2888698,57.029415,164430227.49317402
1676386800,2889316,2959602,2889316,2953716,339.49331144,994830854.373654
1676387700,2953110,2967726,2946825,2953274,143.63076151,424143896.654002
1676388600,2953565,2955763,2940859,2941210,37.57897482,110841629.20424636
1676389500,2941210,2944024,2907531,2922000,82.7265418,241773877.34372747
1676390400,2922003,2936097,2913442,2931029,129.78891176,379594205.0848045
1676391300,2931028,2940138,2926796,2929700,60.57585718,177766638.52906734
1676392200,2929700,2935677,2922472,2925243,22.11590683,64820177.72019039
1676393100,2923668,2929476,2921330,2926875,17.18191836,50260690.1669077
1676394000,2926875,2929396,2920760,2929396,20.03014946,58598999.18057381
1676394900,2929996,2938157,2929996,2934689,23.11419109,67820052.37229016
1676395800,2934689,2939232,2931560,2937751,14.91611297,43786893.36779179
1676396700,2937751,2943496,2937410,2937410,17.6095082,51767639.53686478
1676397600,2937635,2938485,2931952,2936670,13.07993745,38396284.55124165
1676398500,2937023,2951012,2934835,2943152,69.08865241,203368980.195525
1676399400,2944451,2947786,2941866,2943690,22.40655877,65995005.63705716
1676400300,2943915,2946659,2941218,2941218,7.94629443,23400484.99362748
1676401200,2941584,2945930,2940866,2944446,2.83388518,8343644.35978689
1676402100,2944444,2947585,2944444,2947585,7.15734717,21082628.87600899
1676403000,2946338,2960133,2946296,2954587,42.24418447,124772237.2425558
1676403900,2954587,2959217,2954587,2958571,16.09122005,47593847.70697358
1676404800,2958871,2959999,2955211,2957539,8.3273363,24629229.87480328
1676405700,2957550,2958885,2953707,2953707,10.21045509,30181399.02882323
1676406600,2953707,2960133,2952751,2956452,5.50550325,16277300.78780559
1676407500,2956452,2958752,2955585,2957678,11.1550943,32985377.06498436
1676408400,2957791,2961258,2956500,2961258,18.81290019,55687501.78780435
1676409300,2961258,2965787,2946001,2953454,47.87460296,141453823.25627744
1676410200,2953451,2968073,2948365,2962298,58.14097187,172103354.01313862
1676411100,2963483,2963484,2955849,2961071,15.91555402,47100395.68937581
1676412000,2960662,2967412,2958966,2963582,5.93591088,17593035.41184147
1676412900,2963579,2966905,2961313,2961313,7.15922742,21220616.25044696
1676413800,2961699,2963000,2959289,2959408,14.72112302,43583314.73630113
1676414700,2959408,2961553,2955983,2957001,10.5668179,31256894.75137159
1676415600,2956934,2956934,2950902,2955947,14.75781559,43590716.85103114
1676416500,2956302,2963529,2953848,2960952,13.97180849,41360500.88840485
1676417400,2961786,2963253,2958074,2958882,8.20142804,24276316.10700811
1676418300,2959111,2959554,2956925,2956934,3.42454133,10128253.50744813
1676419200,2956934,2957634,2955334,2956396,4.80438504,14203969.87968292
1676420100,2956391,2956391,2949810,2950672,31.65701689,93462320.68318862
1676421000,2950498,2952223,2947002,2947527,18.72731737,55232056.86927181
1676421900,2947527,2950143,2941193,2941469,19.97217601,58800873.51541253
1676422800,2942234,2944283,2941323,2941846,5.50906747,16212266.79398547
1676423700,2942350,2945920,2941501,2943764,10.26858849,30237331.41707932
1676424600,2943617,2943986,2940982,2942968,6.7805197,19952303.46804945
1676425500,2943553,2944000,2939531,2940409,8.23760989,24226394.50163408
1676426400,2940236,2940767,2935721,2936017,15.23546085,44756390.54228155
1676427300,2936161,2941191,2936019,2939012,11.62776929,34176840.89811926
1676428200,2939012,2941506,2938481,2938591,4.32185558,12707201.9443972
1676429100,2938592,2940084,2937757,2939282,12.59996718,37026694.14930019
1676430000,2939282,2939282,2934000,2936374,18.6789689,54832951.97309761
1676430900,2937076,2941385,2936404,2939046,13.37669137,39319837.65454612
1676431800,2937990,2943922,2937846,2942320,18.40114468,54133317.46113656
1676432700,2942951,2944338,2941307,2943671,10.36497424,30503186.982436
1676433600,2943671,2944931,2943000,2943392,13.17167909,38782006.89986347
1676434500,2944093,2948565,2943390,2946958,12.00746673,35380058.92802784
1676435400,2946958,2948784,2946215,2947412,12.43409641,36648512.29174881
1676436300,2947412,2948280,2944702,2947381,7.84642849,23116076.30017793
1676437200,2947381,2947726,2943337,2943555,8.14059666,23981554.1976289
1676438100,2944629,2946649,2943500,2946222,6.47628131,19075657.28593983
1676439000,2944555,2947846,2944500,2946743,1.44285714,4250382.69479742
1676439900,2946740,2950051,2946740,2949572,8.93456264,26349925.26728096
1676440800,2949572,2952302,2947367,2950000,20.57220185,60693409.10325704
1676441700,2950900,2952978,2949041,2950785,8.08928828,23869062.39435702
1676442600,2950552,2953089,2949513,2951142,5.75795378,16992789.15329713
1676443500,2951112,2952588,2949303,2952588,4.58820728,13538694.67984249
1676444400,2952588,2953064,2950206,2952286,3.8284761,11301005.66589127
1676445300,2952039,2955716,2952039,2953724,14.12156596,41714573.83520775
1676446200,2953869,2957029,2953066,2956243,7.51150703,22196533.84896693
1676447100,2956243,2958000,2952754,2953392,21.32735761,63036391.23515948
1676448000,2953392,2953392,2950094,2951208,13.69439877,40414174.54580529
1676448900,2950638,2951711,2948859,2951687,4.01830142,11855490.53584664
1676449800,2951711,2953002,2950532,2951049,5.4035549,15951880.34579662
1676450700,2951968,2952114,2948866,2949603,7.85619174,23178288.03891971
1676451600,2950232,2953090,2948889,2950755,4.66253085,13760968.70244718
1676452500,2951046,2954050,2950685,2953657,7.17132474,21176144.57988759
1676453400,2953657,2953796,2951372,2952300,2.20205576,6501037.85079952
1676454300,2951924,2953168,2951299,2952898,2.00147314,5908790.14875238
1676455200,2952898,2960101,2952898,2958135,43.96754005,129994564.6125335
1676456100,2958727,2960517,2954858,2954858,17.15983212,50740700.80637574
1676457000,2954175,2958028,2952362,2957681,7.9167895,23401247.87389254
1676457900,2957784,2968073,2956930,2962464,35.91185864,106366451.08223815
1676458800,2962462,2967964,2962462,2966311,24.41287187,72406378.67539588
1676459700,2966634,2970501,2963247,2964243,31.40698718,93208549.81647098
1676460600,2963450,2967216,2962841,2966632,27.88862468,82697137.56823495
1676461500,2966632,2997514,2965368,2994424,137.87879378,411124018.1519184
1676462400,2995245,3000000,2992774,2996000,65.83898077,197294479.8397281
1676463300,2995608,3034000,2995608,3029465,176.17054595,531060765.7961865
1676464200,3029463,3054257,3025171,3041000,142.44608665,432933890.0178872
1676465100,3041008,3046888,3036721,3042907,83.70761002,254708997.6294956
1676466000,3042759,3046336,3039258,3043219,54.58415881,166080503.7947173
1676466900,3043219,3043251,3032116,3032551,40.84507282,124099343.795946
1676467800,3031561,3044486,3031068,3042996,63.80176402,193732425.64243487
1676468700,3041049,3045071,3035918,3040962,87.81834356,267055823.18441603
1676469600,3042505,3044737,3038396,3038396,18.28131581,55591353.7838922
1676470500,3038970,3041921,3036034,3036765,17.15130671,52123686.09134854
1676471400,3036959,3039999,3030063,3039248,38.97478138,118325849.05455716
1676472300,3040000,3048413,3038591,3044110,45.49537076,138466277.14583156
1676473200,3042931,3052000,3033608,3041230,76.57607334,233209023.96659905
1676474100,3040194,3046646,3038000,3043651,39.00409082,118651370.8713491
1676475000,3043790,3054270,3042751,3052001,36.95372206,112644315.90518786
1676475900,3052001,3057938,3051227,3052491,48.56311879,148371475.6218027
1676476800,3052542,3071335,3050000,3062531,82.83426456,253692410.5334988
1676477700,3062531,3075421,3059366,3067385,80.87310893,248153198.12324667
1676478600,3066877,3070785,3056308,3065720,60.51742677,185438062.42810088
1676479500,3066553,3066553,3055537,3060257,39.78575299,121766597.74280186
1676480400,3060410,3060934,3056000,3056250,10.3551771,31669893.08985301
1676481300,3056250,3058632,3052448,3057822,11.55094516,35310869.91462358
1676482200,3057483,3061154,3057186,3059855,11.56101195,35374372.05613958
1676483100,3060000,3063997,3055572,3061324,23.19199585,70977622.83517127
1676484000,3062217,3063451,3059584,3060373,4.82525246,14769756.23646308
1676484900,3060661,3062009,3058279,3058837,7.78014074,23802850.12062043
1676485800,3058837,3069353,3058837,3067955,22.19084383,67983460.12104015
1676486700,3068950,3081455,3065139,3077762,61.95137696,190505573.2318377
1676487600,3078800,3089000,3075141,3081543,77.59325414,239036365.7596196
1676488500,3088091,3102502,3088091,3101789,107.40931778,332754670.33361965
1676489400,3101854,3110000,3098778,3110000,153.36896688,476581231.7621327
1676490300,3110000,3115000,3108867,3115000,97.03404445,301812510.9006847
1676491200,3115000,3117789,3112594,3117789,23.83207133,74246517.40795067
1676492100,3117911,3125000,3115835,3122881,99.65510412,311314396.90290684
1676493000,3122884,3125000,3119556,3124998,99.56154005,311030197.3878842
1676493900,3124122,3129280,3121025,3128189,173.58441558,542434107.9395415
1676494800,3129045,3180568,3128229,3179777,86.7586734,273528166.76132923
1676495700,3181000,3183746,3179777,3181100,22.95124394,73027492.0834209
1676496600,3181100,3200000,3181087,3200000,74.64687638,238491534.15191305
1676497500,3199565,3221500,3199373,3217576,116.65327518,374513026.2198021
1676498400,3217712,3218359,3207993,3213939,49.81038596,160056910.41785163
1676499300,3213939,3239773,3210884,3239773,92.34871592,297894240.5669681
1676500200,3239115,3245000,3234855,3236628,104.19908709,337578994.0164646
1676501100,3236628,3243000,3234655,3238254,53.93787652,174668743.5323591
1676502000,3238419,3242000,3219775,3224899,90.22442419,291464086.55733865
1676502900,3224899,3234386,3224151,3232393,59.68555452,192715192.33108383
1676503800,3232554,3241418,3230857,3237213,54.37762564,176034594.09055656
1676504700,3238101,3243303,3237703,3237906,23.02657813,74592399.03340173
1676505600,3238997,3245829,3238997,3244685,35.12392908,113902147.03889094
1676506500,3244685,3250000,3238489,3249999,267.14346614,867642176.8131162
1676507400,3249999,3304262,3248889,3297630,207.10270084,676684879.6104807
1676508300,3297630,3298952,3261415,3275974,115.86104968,379673128.60163575
1676509200,3271837,3281307,3271837,3276686,51.0022763,167132822.078267
1676510100,3276686,3297179,3275091,3296198,71.98041591,236630180.94053903
1676511000,3296918,3297165,3281550,3287828,44.60265321,146660167.4766022
1676511900,3286981,3288136,3282124,3282124,23.72215219,77927699.07911329
1676512800,3282124,3287792,3278862,3286972,22.80358194,74827332.4140997
1676513700,3286972,3288000,3281897,3287000,12.86313425,42261446.97594947
1676514600,3287198,3292572,3285037,3291440,22.07466976,72604673.85022447
1676515500,3290980,3297854,3289322,3291996,35.96300734,118451861.66020112
1676516400,3291996,3297143,3290380,3293380,27.33733055,90049821.33676702
1676517300,3293377,3299015,3293156,3298195,34.55269332,113943682.37723248
1676518200,3298195,3298195,3292271,3294968,33.16728856,109264703.24963611
1676519100,3294968,3299000,3293391,3297691,15.56408444,51306332.25417993
1676520000,3297693,3298993,3295626,3297593,11.65708192,38439077.72685656
1676520900,3297593,3300369,3291688,3292936,50.25263675,165648998.01782697
1676521800,3292933,3295160,3288737,3293397,28.18031521,92775218.59935808
1676522700,3293397,3297184,3290906,3293872,26.78362757,88247301.51730268
1676523600,3293872,3293872,3289343,3291517,20.67259792,68056198.00333789
1676524500,3291222,3294009,3289342,3290445,25.10713159,82628500.86296205
1676525400,3290169,3300500,3289342,3300453,32.48264371,107027321.48279168
1676526300,3299842,3303606,3294751,3297363,40.79487368,134603205.6228127
1676527200,3297104,3298696,3294413,3298512,19.45593637,64129536.77654077
1676528100,3298038,3298685,3294304,3296657,19.64316737,64739913.044175
1676529000,3296723,3303630,3296657,3301896,33.18694268,109543589.96962696
1676529900,3301896,3303499,3300145,3300248,14.67293533,48451853.7916402
1676530800,3301902,3303630,3290138,3292285,40.13447387,132386435.21786717
1676531700,3291378,3294856,3272745,3293748,99.91817789,328115816.4381634
1676532600,3293583,3297762,3280390,3286653,63.84092834,209941175.7700519
1676533500,3287000,3289603,3280266,3280270,32.75624746,107551110.48363598
1676534400,3281824,3289736,3281340,3288884,18.4453605,60584924.10669367
1676535300,3289113,3292070,3283545,3288063,27.04332286,88912936.64165775
1676536200,3287826,3288769,3284775,3288734,12.98270853,42679220.31458735
1676537100,3288560,3294799,3288042,3294464,27.29439111,89840061.08448519
1676538000,3294276,3296005,3287034,3287488,22.09870478,72705901.9603168
1676538900,3287029,3289951,3283515,3284001,19.69875716,64730806.96311818
1676539800,3285616,3290620,3285441,3288677,17.82598998,58623739.24455177
1676540700,3288869,3295852,3288869,3293236,10.3880732,34211121.57300011
1676541600,3293876,3298289,3291074,3297481,17.13097574,56444131.58743241
1676542500,3297624,3297990,3294012,3295478,6.39322323,21065192.38984907
1676543400,3295478,3295500,3291627,3294404,28.2376351,93008733.68404122
1676544300,3294066,3295751,3293289,3295751,6.54396734,21557793.57220841
1676545200,3295751,3295912,3293729,3294704,2.03453485,6703478.24170235
1676546100,3294705,3295723,3287000,3287234,22.75556695,74917400.73127414
1676547000,3286521,3290432,3283150,3288395,23.47322915,77164601.6410647
1676547900,3287885,3289649,3280068,3280711,20.0667147,65906986.53037777
1676548800,3280547,3286225,3280068,3285330,21.26444047,69819250.82295287
1676549700,3285334,3285334,3273755,3274400,36.0990376,118353104.59503804
1676550600,3275002,3283977,3273956,3281731,30.00860556,98425899.4238873
1676551500,3281449,3286682,3281207,3286682,12.87695496,42299884.97924809
1676552400,3286374,3290606,3286374,3289419,15.04720204,49490456.53198381
1676553300,3289687,3291800,3287180,3288000,12.00663696,39499226.89389078
1676554200,3288001,3288920,3280657,3284566,32.00199801,105130860.10890353
1676555100,3285470,3300000,3273160,3284390,182.68217266,600583615.2012525
1676556000,3285103,3285103,3266258,3276112,124.07340579,406601646.3181383
1676556900,3276000,3283121,3265436,3277027,92.68836004,303333698.79320294
1676557800,3277114,3278028,3268235,3273359,59.10293798,193456781.1836032
1676558700,3273728,3279327,3261589,3268883,122.00475708,398938244.7173989
1676559600,3268612,3283973,3264132,3278858,58.75162912,192480883.18240765
1676560500,3278857,3287611,3274479,3284958,32.34342435,106128764.11214456
1676561400,3286232,3294800,3282706,3286947,51.94568456,170865665.0861522
1676562300,3288485,3311643,3286861,3311643,103.84057996,342478504.3258675
1676563200,3311643,3356694,3310549,3356646,222.07295205,740867185.7661579
1676564100,3356646,3380810,3300200,3317477,385.94637679,1289220613.196144
1676565000,3315004,3332158,3305921,3325000,77.28073738,256526341.6414173
1676565900,3325000,3350118,3324042,3327922,89.41137506,298384027.6898566
1676566800,3327998,3347058,3326383,3333777,30.71255229,102512346.3424696
1676567700,3333777,3336853,3324241,3330606,18.59695042,61933525.86127397
1676568600,3330162,3334672,3315934,3323817,38.21181452,126949951.65721084
1676569500,3324137,3336009,3323281,3336006,9.81509521,32696117.54093373
1676570400,3335325,3337053,3328066,3330991,15.19850215,50669614.41359464
1676571300,3331299,3338281,3326858,3336191,36.49358319,121581347.71748371
1676572200,3335857,3335857,3330038,3332662,18.8405001,62779411.82184981
1676573100,3332662,3347155,3330059,3344163,52.62859879,175854434.65961084
1676574000,3344163,3344163,3335739,3338563,23.15845339,77335269.9761587
1676574900,3338500,3338500,3332999,3333297,9.33694416,31138688.36493813
1676575800,3332613,3335456,3320651,3325600,48.63562072,161870412.63886815
1676576700,3325600,3328550,3323106,3326113,7.57599354,25195640.90454255
1676577600,3326217,3328594,3321656,3328594,11.39304306,37891307.99775029
1676578500,3327243,3327243,3311672,3314194,52.3796818,173913056.23400748
1676579400,3314194,3314194,3271122,3276318,201.11995135,661757331.7340915
1676580300,3274393,3296734,3274393,3285263,29.61279735,97334315.975099
1676581200,3285015,3293442,3275939,3286742,22.27930323,73187225.8581601
1676582100,3286438,3289900,3272549,3287605,20.79388828,68207851.77365915
1676583000,3287301,3288987,3275812,3279742,15.35646213,50369384.69150144
1676583900,3279742,3287820,3266666,3277604,36.29599232,118918680.3743168
1676584800,3275212,3284026,3275014,3284026,10.62309914,34855478.3601058
1676585700,3284474,3287819,3274280,3274280,13.18588581,43272300.38406551
1676586600,3274565,3275203,3260000,3263759,40.28810589,131578271.8672048
1676587500,3261854,3263723,3212004,3230211,128.4356971,414880438.67170674
1676588400,3231118,3236188,3213576,3213846,40.01206863,129030280.04149193
1676589300,3213288,3226228,3201511,3225357,66.52733885,213924577.9664001
1676590200,3225357,3225357,3193000,3195305,62.24938492,199439462.6211316
1676591100,3196485,3206706,3175000,3185999,80.79012553,257779828.2690543
1676592000,3184494,3185774,3146986,3150000,83.86182198,265107857.3682753
1676592900,3149300,3177314,3129133,3153996,111.92358346,352791580.0948897
1676593800,3154093,3169301,3152567,3169301,23.14859227,73206545.58474733
1676594700,3168013,3191237,3168013,3189995,41.47182146,131974876.43075088
1676595600,3189994,3190000,3175708,3183000,24.58751867,78241671.16738869
1676596500,3182204,3189017,3173655,3187000,19.57966192,62278813.05590891
1676597400,3186999,3191000,3179980,3191000,18.7273056,59671615.48021727
1676598300,3190997,3193752,3188000,3193216,11.89765004,37961704.80967521
1676599200,3193749,3212110,3190902,3211388,21.86298016,69949952.4684415
1676600100,3212107,3212385,3198858,3203218,23.11858521,74149349.23480166
1676601000,3203218,3210492,3203216,3208431,11.14388329,35740255.94577026
1676601900,3209166,3210992,3207639,3210003,11.94778179,38349749.3698209
1676602800,3210003,3210003,3200135,3201500,8.2670702,26499577.16312842
1676603700,3200481,3209109,3200317,3208670,14.33795894,45958115.95132132
1676604600,3208670,3215179,3207930,3215171,19.15921551,61507532.50031402
1676605500,3215171,3217384,3208000,3209000,13.5235017,43438377.80967518
1676606400,3209000,3213891,3208504,3209647,18.39909692,59060441.54836346
1676607300,3208745,3214797,3208745,3209999,3.65851129,11749101.53373688
1676608200,3210013,3211216,3200974,3202126,17.68915941,56692002.0075458
1676609100,3201438,3208152,3198000,3205706,19.25877345,61662555.18617987
1676610000,3205706,3207226,3201743,3206649,7.12643816,22836008.68173551
1676610900,3205902,3208026,3198335,3200191,5.78607041,18533794.54459458
1676611800,3199895,3202813,3196000,3196544,10.43464899,33384791.14670773
1676612700,3196997,3200524,3193482,3200524,5.4977428,17580121.8737823
1676613600,3201390,3202172,3193662,3196382,9.81680658,31383562.60658497
1676614500,3196381,3201215,3191270,3198929,5.1681545,16513248.99035021
1676615400,3199910,3199941,3189933,3194990,14.74622631,47087787.80418741
1676616300,3194990,3196398,3186096,3189105,9.70737786,30964151.00209928
1676617200,3187760,3191652,3181738,3187495,9.79800026,31224851.32142873
1676618100,3187422,3203149,3186327,3201253,17.1093388,54689750.37396681
1676619000,3201250,3207321,3200597,3203556,6.02533734,19310680.51886988
1676619900,3203027,3203980,3195266,3197406,7.53671931,24117912.21731854
1676620800,3198288,3200049,3185455,3186755,9.6901673,30928156.0689981
1676621700,3188060,3197123,3185455,3194694,15.16610102,48371052.08008574
1676622600,3194697,3196688,3189783,3190130,6.72235432,21465386.16112853
1676623500,3190134,3194642,3178722,3194279,34.10252423,108668454.98098785
1676624400,3193901,3212628,3188499,3211222,19.44803402,62236817.15689096
1676625300,3210725,3220000,3203881,3205964,23.53874463,75620684.2099526
1676626200,3205959,3208085,3200500,3203071,14.83824324,47535623.97464843
1676627100,3203071,3213067,3202227,3202227,10.6269469,34083329.14124757
1676628000,3202227,3205100,3198709,3201474,9.7111715,31092587.88241212
1676628900,3201474,3205585,3195098,3200705,19.12183296,61172846.91118353
1676629800,3199804,3208413,3199804,3204124,6.33097869,20291506.96404453
1676630700,3204184,3209694,3203793,3209694,8.97900512,28789057.86891376
1676631600,3209694,3210733,3205174,3207500,11.97297166,38413514.02822773
1676632500,3207500,3212704,3206724,3210377,9.50321634,30512409.01068222
1676633400,3210377,3217469,3208294,3216270,11.13686331,35778443.34471732
1676634300,3216309,3220139,3213050,3216704,8.90754395,28652060.46777185
1676635200,3216987,3217680,3211665,3215328,5.85530047,18828274.97827955
1676636100,3215329,3217416,3212734,3217301,5.48534155,17638394.73161517
1676637000,3217300,3217416,3213305,3214964,4.11572168,13231588.4118532
1676637900,3214704,3223504,3212649,3222655,11.60976882,37360525.99704201
1676638800,3222655,3222655,3215952,3220854,8.58884024,27652290.705713
1676639700,3219691,3221428,3214131,3219300,11.77579506,37909899.00200109
1676640600,3219778,3220000,3207063,3208324,17.75925769,57039623.98053866
1676641500,3207893,3210568,3205670,3206636,9.95174372,31921267.12819905
1676642400,3206438,3206884,3200327,3204455,9.14210297,29285219.23873437
1676643300,3204455,3211232,3203440,3211232,10.21378244,32771666.84146697
1676644200,3209962,3223116,3208477,3214391,31.73026043,102057761.4494018
1676645100,3213180,3264274,3212953,3261268,130.16512043,422106448.3678685
1676646000,3261268,3261268,3182638,3212490,122.07054144,392639969.0321008
1676646900,3212726,3239966,3209497,3230104,95.54337607,308212466.1939592
1676647800,3230462,3241132,3222074,3229171,71.54164009,231258530.22508696
1676648700,3229141,3261888,3228445,3244171,158.55371159,513727131.2341261
1676649600,3242131,3248886,3238811,3242302,43.15841335,139928332.7318484
1676650500,3242247,3264200,3238761,3257301,125.91208721,409344973.5493771
1676651400,3257821,3258926,3223739,3229018,45.5511924,147522565.7421178
1676652300,3227199,3242047,3216394,3240143,60.88992653,196568190.0971057
1676653200,3239816,3246500,3225175,3233179,61.53279912,199195425.8816352
1676654100,3234398,3269999,3233038,3265126,83.41907891,271048649.5407556
1676655000,3265482,3280000,3262135,3271532,66.68399979,218147446.36391547
1676655900,3271349,3289864,3270040,3276618,61.47542111,201627681.24248624
1676656800,3277141,3279427,3260252,3263854,55.5494333,181495014.096586
1676657700,3263854,3274525,3258922,3271101,40.30031374,131642173.79782692
1676658600,3271325,3277481,3265763,3271606,30.83388356,100872360.16182524
1676659500,3271194,3272090,3255001,3267642,48.83481603,159392729.1631167
1676660400,3267315,3272439,3267000,3270216,26.98440232,88209469.95895247
1676661300,3267223,3267223,3256522,3258477,21.36620737,69735313.30101
1676662200,3258925,3279170,3255664,3272256,48.50558,158433769.51176623
1676663100,3272599,3288026,3272305,3284236,24.95060052,81876960.36406708
1676664000,3284272,3292093,3284272,3288390,18.75883179,61677273.48989489
1676664900,3287987,3350000,3286562,3346700,119.87520245,397672805.9518728
1676665800,3348709,3353848,3330716,3337955,54.10145695,180893442.51562023
1676666700,3336952,3344549,3318182,3320366,42.2020628,140454616.9569537
1676667600,3320369,3330000,3316654,3329474,21.13641593,70231454.42836751
1676668500,3329666,3331998,3320242,3326634,13.80173746,45906754.04096421
1676669400,3326634,3326634,3307180,3309675,26.74585231,88735306.95123215
1676670300,3309713,3314111,3303621,3312541,13.35694981,44211332.43966364
1676671200,3312594,3312954,3274904,3279807,20.0978535,66204176.53916409
1676672100,3280519,3286517,3222130,3240897,77.08814863,250695398.286694
1676673000,3239300,3271383,3231042,3267606,29.51474762,96085997.8418676
1676673900,3267962,3314651,3267962,3294241,48.42245964,159424468.79413012
1676674800,3296870,3318250,3283525,3311890,36.61569271,120703984.85345888
1676675700,3311890,3319880,3296040,3297339,25.31805539,83740161.5286553
1676676600,3297715,3305123,3292088,3297997,13.16035608,43424687.41031351
1676677500,3298149,3310850,3294655,3303429,13.20834827,43644961.76251418
1676678400,3302710,3306003,3289650,3294909,19.0027539,62653475.69475817
1676679300,3294909,3300369,3290800,3300369,8.20630517,27061489.86723984
1676680200,3298469,3325082,3298468,3314926,25.5473135,84736053.88922244
1676681100,3315536,3318609,3304206,3306977,10.51378902,34821789.30701132
1676682000,3304980,3312174,3301004,3304503,11.76476603,38906069.17472499
1676682900,3304267,3307000,3296608,3305057,4.85822755,16041487.16320761
1676683800,3305057,3306997,3298217,3306932,10.66971133,35236752.22797308
1676684700,3306932,3307102,3297479,3298690,13.9255348,46006135.43381216
1676685600,3298928,3309300,3298045,3308000,9.42114901,31135236.59119262
1676686500,3308496,3308496,3300344,3302920,2.10576309,6958321.92309825
1676687400,3302000,3303589,3293307,3296432,9.19063565,30311864.84598195
1676688300,3295500,3296644,3288696,3296000,8.69567601,28632593.77770998
1676689200,3296003,3297570,3287966,3295217,7.85516047,25867724.51231046
1676690100,3295198,3295209,3290321,3293217,3.64020349,11984841.42960473
1676691000,3292507,3302759,3290485,3295196,14.01978791,46211704.3492092
1676691900,3295196,3303574,3295196,3303371,7.21157355,23800236.27972592
1676692800,3301629,3302635,3297486,3300003,5.06786292,16721112.72047057
1676693700,3300000,3305349,3299773,3304005,8.98285489,29661057.87001685
1676694600,3304666,3306000,3301052,3304673,4.34665061,14357475.37866535
1676695500,3303464,3305000,3301388,3304116,4.95223823,16357102.03531757
1676696400,3304116,3305571,3300559,3303373,3.43546104,11345905.60383583
1676697300,3303373,3304700,3302831,3304593,1.72202547,5690079.52172049
1676698200,3304687,3304700,3302000,3303030,0.87190889,2879747.36071916
1676699100,3303443,3303443,3300000,3302093,2.33814476,7718996.80787757
1676700000,3301980,3304700,3301980,3304700,2.77779004,9176034.39265032
1676700900,3304700,3308250,3302411,3302500,5.46184672,18051379.75429698
1676701800,3302500,3307582,3299082,3306359,6.43702946,21254963.6850228
1676702700,3306100,3306500,3302918,3304938,0.9896912,3270890.71900556
1676703600,3305209,3305209,3301807,3302346,2.25391846,7445203.56282751
1676704500,3302346,3303004,3294900,3297324,5.41125628,17850193.42649734
1676705400,3298959,3299172,3293000,3294654,3.69023395,12162024.69813786
1676706300,3296071,3298304,3290000,3295232,5.92874115,19531719.04312524
1676707200,3295232,3296307,3280000,3291130,19.70851405,64756635.12085832
1676708100,3291158,3293974,3282959,3286500,6.18142245,20324915.83624674
1676709000,3286500,3295440,3286500,3293512,3.77987108,12439707.76099858
1676709900,3294000,3296265,3292062,3294125,2.618008,8624311.00143979
1676710800,3295125,3300831,3295125,3299458,3.86997421,12767310.69864791
1676711700,3299458,3299950,3295111,3298000,2.54145282,8382870.75367575
1676712600,3297612,3298656,3295440,3296945,1.06727441,3519185.51538643
1676713500,3296945,3298191,3293611,3293611,3.28436349,10825497.52256084
1676714400,3293611,3298224,3293203,3295225,3.98354506,13128213.65799293
1676715300,3295225,3295535,3291062,3291173,3.66291796,12062697.49682678
1676716200,3291213,3294044,3286535,3294044,7.91500981,26051293.48983656
1676717100,3293810,3293810,3285006,3286335,3.17503247,10443439.28827974
1676718000,3287228,3288896,3280387,3280901,6.93863905,22787876.70095892
1676718900,3281321,3287262,3280000,3284150,8.06924797,26491434.07481686
1676719800,3284213,3289699,3282653,3286082,4.79337513,15754046.46342279
1676720700,3286379,3294353,3286082,3292986,3.67554433,12097067.49989075
1676721600,3292986,3293383,3289295,3290346,1.79348938,5902817.68054944
1676722500,3289834,3302647,3286923,3298940,10.94287525,36055167.30517885
1676723400,3298940,3305783,3297367,3304000,5.70936122,18852355.74013274
1676724300,3304000,3304000,3293152,3297802,5.38145936,17756328.97524943
1676725200,3298471,3303200,3294368,3303200,5.04050845,16631203.22247025
1676726100,3303197,3303306,3299298,3300855,2.9480622,9732980.58583702
1676727000,3301852,3303911,3300404,3303393,5.12681758,16931132.46395166
1676727900,3303388,3303393,3296185,3300686,9.70137608,32008988.77658269
1676728800,3300686,3300686,3296325,3300100,1.28437098,4238105.56071719
1676729700,3299100,3299100,3291917,3295477,2.87015453,9459192.21966249
1676730600,3295070,3298674,3292336,3297746,3.5915325,11833429.09134608
1676731500,3298000,3304297,3297000,3298264,7.37907969,24348656.06860173
1676732400,3298343,3315000,3298343,3310998,20.70511426,68490801.58113483
1676733300,3310998,3317082,3304057,3306298,17.03650169,56419612.0068712
1676734200,3306298,3311483,3305155,3310552,12.34792792,40858406.06499736
